name,address,subway_distance,call,price,url,note,visitor_review,blog_review,area,subway,star,orginized_price
숨스터디카페 건대점,서울 광진구 광나루로 418 2층,어린이대공원역 3번출구에서 149m,번호정보 없음,가격정보 없음,https://www.instagram.com/sum_studycafe/,"남/녀 화장실 구분, 단체 이용 가능",방문자 리뷰 247,블로그 리뷰 56,광진구,어린이대공원역,별점 4.81,가격정보 없음
열공다방 스터디카페 자양점,서울 광진구 뚝섬로35길 23 2층,건대입구역 5번출구에서 544m,0507-1330-7396,"2시간3,500원4시간6,000원6시간8,000원8시간9,000원10시간10,000원연장1시간1,500원[정기권]2주89,000원[기간정기권]4주140,000원[시간정기권]30시간45,000원[시간정기권]50시간70,000원",https://blog.naver.com/yeolgongdabang,"예약, 무선 인터넷",방문자 리뷰 141,블로그 리뷰 10,광진구,건대입구역,별점 4.56,가격정보 없음
대치스터디학원,서울 광진구 자양로 241 3층,아차산역 3번출구에서 466m,02-448-8411,가격정보 없음,URL정보 없음,"예약, 무선 인터넷",방문자 리뷰 1,,광진구,아차산역,,가격정보 없음
홈워크 스터디카페 건대점,서울 광진구 능동로13길 75 2층,건대입구역 1번출구에서 584m,0507-1374-0997,"2시간3,000원4시간5,000원6시간7,000원9시간9,000원12시간10,000원24시간15,000원2주 기간권 (14일)90,000원4주 기간권 (28일)140,000원8주 기간권 (56일)280,000원50시간 정액권 (기간제한 없음)70,000원",https://blog.naver.com/homework200101,"단체 이용 가능, 예약, 무선 인터넷, 포장, 배달, 남/녀 화장실 구분, 주차",방문자 리뷰 247,블로그 리뷰 107,광진구,건대입구역,별점 4.66,가격정보 없음
모어스터디 건대점,서울 광진구 동일로20길 89 지하,건대입구역 6번출구에서 164m,0507-1415-7333,"사전예약(요일/시간 무관)1,600원당일예약(시간/요일 무관)1,800원5% 포인트 적립변동",http://morestudy.modoo.at/,"예약, 단체 이용 가능, 무선 인터넷, 남/녀 화장실 구분",방문자 리뷰 225,블로그 리뷰 56,광진구,건대입구역,별점 4.53,가격정보 없음
스터디엔카페 독서실 건대입구센터,서울 광진구 능동로 49 영지빌딩 4층,자양역 1번출구에서 432m,0507-1415-6144,"스터디룸(시간,인당,2인기본)2,000원2시간(광장형)4,000원3시간(광장형)5,000원5시간(광장형)7,000원7시간(광장형)8,000원1day(모든타입)12,000원광장형(사물함무료)고정석120,000원오픈형(남,녀 구분) 고정석160,000원1인독립형(남녀구분)고정석190,000원몰입형(천장막힌룸)고정석220,000원",https://blog.naver.com/imustrun72,"주차, 무선 인터넷, 남/녀 화장실 구분",방문자 리뷰 24,블로그 리뷰 2,광진구,자양역,별점 4.61,"2인 - 1시간 1,000원, 광장형 - 2시간 2,000원, 광장형 - 3시간 4,000원, 광장형 - 5시간 5,000원, 광장형 - 7시간 8,000원, 가격정보 없음"
토즈 건대점,서울 광진구 아차산로 207 선일빌딩 5층,건대입구역 1번출구에서 198m,0507-1416-0116,가격정보 없음,https://blog.naver.com/tozmoimcenter,"예약, 단체 이용 가능, 무선 인터넷, 남/녀 화장실 구분",방문자 리뷰 119,블로그 리뷰 218,광진구,건대입구역,별점 4.42,가격정보 없음
위넌스터디카페 성수점,서울 성동구 상원길 60,뚝섬역 2번출구에서 266m,0507-1396-2920,"(Study Zone) 2시간4,000원(Study Zone) 3시간5,000원(Study Zone) 4시간6,000원(Study zone) 5시간7,000원(Study Zone) 6시간8,000원(Study Zone) 8시간10,000원(Study Zone) 10시간11,000원(Study Zone) 12시간12,000원(Study Zone) 정기권 2주80,000원(Study Zone) 정기권 4주140,000원",https://winnen81.modoo.at/,비고 없음,방문자 리뷰 251,블로그 리뷰 27,성동구,뚝섬역,별점 4.5,"Study Zone - 2시간 4,000원, Study Zone - 3시간 5,000원, Study Zone - 4시간 6,000원, Study Zone - 5시간 7,000원, Study Zone - 6시간 8,000원, Study Zone - 8시간 10,000원, Study Zone - 10시간 11,000원, Study Zone - 12시간 12,000원"
다옴스터디(모임전문공간),서울 광진구 아차산로 213 웅진빌딩,건대입구역 1번출구에서 153m,02-461-8172,가격정보 없음,https://blog.naver.com/can4382,"예약, 무선 인터넷, 남/녀 화장실 구분, 단체 이용 가능",방문자 리뷰 252,블로그 리뷰 34,광진구,건대입구역,별점 4.48,가격정보 없음
랭스터디카페 한양대점,서울 성동구 왕십리로 235 제1호 3층,한양대역 1번출구에서 228m,02-6954-0606,"1시간권1,500원3시간권4,000원6시간권7,000원8시간권9,500원오후권 18시 - 익일 9시10,000원1일권 (9시~22시)13,000원야간권 22시 - 익일 9시6,000원스터디룸시간당(최대6인/2시간이상)6,000원50시간권(1개월) 특가50,000원50시간권(2개월)60,000원",https://www.instagram.com/langstudy.cafe_hanyangdae?igsh=cnljc3o2aTdpMmNq,"단체 이용 가능, 예약, 무선 인터넷, 남/녀 화장실 구분, 포장, 주차",방문자 리뷰 147,블로그 리뷰 50,성동구,한양대역,,"6인실 - 1시간 1,500원, 6인실 - 2시간 7,000원~6,000원"
포레스트스터디카페 한양대점,서울 성동구 사근동길 6 5층,왕십리역 6번출구에서 372m,0507-1320-1166,가격정보 없음,http://gosca.co.kr,"단체 이용 가능, 예약, 무선 인터넷, 남/녀 화장실 구분",방문자 리뷰 15,블로그 리뷰 35,성동구,왕십리역,,가격정보 없음
스터디랩스 스터디룸&카페,서울 서대문구 연세로2길 25 3층,신촌역 4번출구에서 181m,070-7755-1230,"룸이용2시간3,000원",http://pf.kakao.com/_qxbjgK,"단체 이용 가능, 예약, 무선 인터넷, 남/녀 화장실 구분",방문자 리뷰 29,블로그 리뷰 57,서대문구,신촌역,별점 5,"4인실 - 1시간 1,500원, 2시간 3,000원"
윙스터디 신촌스터디룸,서울 서대문구 연세로5다길 14 지하 1층,신촌역 1번출구에서 225m,0507-1357-0007,"1시간 이용 요금1,900원아메리카노, 카페라떼 (무제한)무료PC, 모니터 사용무료",https://wingstudysinchon.modoo.at,"단체 이용 가능, 예약, 무선 인터넷, 남/녀 화장실 구분",방문자 리뷰 2,블로그 리뷰 280,서대문구,신촌역,,"4인실 - 1시간 1,900원"
두드림 스터디룸,서울 마포구 고산길 4 성이빌딩3층,신촌역 6번출구에서 221m,0507-1443-0170,"2시간/1인당 (오전10시~오후1시)3,500원2시간/1인당 (오후1시~오후10시)4,000원추가요금 30분/1인당1,000원노트북대여 1시간1,000원화상면접패키지1(노트북+조명)19,000원화상면접패키지2(조명만)17,000원추가 링조명(화상면접pkg)3,000원추가 판조명(화상면접pkg)5,000원",https://studyroomdodream.modoo.at,"예약, 단체 이용 가능, 무선 인터넷, 남/녀 화장실 구분",방문자 리뷰 530,블로그 리뷰 221,마포구,신촌역,별점 4.68,"1인 - 1시간 1,750원, 2인 - 1시간 1,750원, 1인 - 1시간 2,000원, 2인 - 1시간 2,000원"
마커닷 스터디룸,서울 서대문구 명물길 19 나동 5층,신촌역 3번출구에서 294m,0507-1340-1099,"야간정액권[00시-08시]6,000원주말 시간당/인당2,000원평일 6시이전 시간당/인당1,500원평일 6시이후 시간당/인당2,000원1인 인터뷰룸 AI면접실[방음부스]6,000원",https://www.instagram.com/markadotstudy,"무선 인터넷, 예약, 남/녀 화장실 구분, 단체 이용 가능",방문자 리뷰 207,블로그 리뷰 34,서대문구,신촌역,,"1인 - 1시간 1,500원~2,000원, 주중 - 1시간 1,500원~2,000원, 주말/공휴일 - 1시간 2,000원, 1인 - 1시간 6,000원"
랭귀지랩 스터디룸 카페,서울 마포구 백범로1길 10 3층,신촌역 6번출구에서 123m,0507-1305-0735,"야간할인요금(1시간)1,200원야간권 룸 (10시간 사용) 1인6,000원주간권 룸(3시간권+음료,1인기준)5,700원12시간권 주간 자유석(10~22시)4,500원대여가격(평일할인시간)1,600원대여요금1,900원",https://spacecloud.kr/space/17476,"예약, 단체 이용 가능, 무선 인터넷, 방문접수/출장, 포장, 남/녀 화장실 구분",방문자 리뷰 372,블로그 리뷰 21,마포구,신촌역,별점 4.64,"1인 - 1시간 1,200원, 1인 - 1시간 1,600원, 1인 - 1시간 1,900원"
신촌베스트프렌드 스터디룸,"서울 서대문구 연세로 21 5층, 6층, 신촌역 2호선 연세대 방면 걸어서 3분",신촌역 2번출구에서 217m,0507-1342-2717,특가! 1안당 계산이 아닌 방당무료60% 네이버 예약 쿠폰무료옆방 시끄럽다면 <즉시 방 이동>가능무료시간별 할증 없음무료주말 할증 없음 (평일가격으로)무료,https://blog.naver.com/tommynjm22,"예약, 단체 이용 가능, 무선 인터넷, 남/녀 화장실 구분, 반려동물 동반, 대기공간",방문자 리뷰 349,블로그 리뷰 108,서대문구,신촌역,별점 4.25,가격정보 없음
꿈틀 스터디룸 신촌점,서울 서대문구 연세로7안길 10 4층,신촌역 2번출구에서 329m,0504-0905-0209,"4인실~ 평일 할인 (평일~18시)1,300원스터디룸 1인,1시간(평일 ~18시)1,500원스터디룸 1인,1시간(평일 18시~)1,700원스터디룸 1인, 1시간(주말)1,700원야간정액권[00-08시]5,000원",https://kkoomtle1st.modoo.at,"예약, 단체 이용 가능, 무선 인터넷, 반려동물 동반, 남/녀 화장실 구분",방문자 리뷰 239,블로그 리뷰 119,서대문구,신촌역,별점 4.39,"4인실 - 1시간 1,300원, 주중 - 1시간 1,500원~1,700원, 주말/공휴일 - 1시간 1,700원"
마커닷비즈센터 스터디룸,서울 서대문구 명물길 19 나동 5층 우측부,신촌역 3번출구에서 297m,0504-0905-0428,"한달이용권(평일08-18시) 1인가격150,000원비상주사무실 한달이용료40,000원",http://pf.kakao.com/_ixlhDxj,"예약, 단체 이용 가능, 무선 인터넷, 반려동물 동반, 남/녀 화장실 구분",방문자 리뷰 76,블로그 리뷰 41,서대문구,신촌역,별점 4.45,가격정보 없음
아이비 스터디룸,서울 서대문구 연세로5길 38 4층,신촌역 1번출구에서 150m,번호정보 없음,가격정보 없음,URL정보 없음,비고 없음,방문자 리뷰 6,,서대문구,신촌역,,가격정보 없음
엘사 스터디룸,서울 서대문구 신촌로 33-1,홍대입구역 5번출구에서 388m,번호정보 없음,가격정보 없음,https://blog.naver.com/aym8040,비고 없음,방문자 리뷰 5,블로그 리뷰 1,서대문구,홍대입구역,,가격정보 없음
다다스터디룸 홍대점,서울 마포구 신촌로2안길 14 지하1층,홍대입구역 5번출구에서 89m,0507-1388-9456,"대기공간이용은 스터디룸 손님께만 무료변동3인이상 평일3시이후,주말스터디룸2,000원3인이상 평일 3시 이전 스터디룸1,500원",https://blog.naver.com/dreamindada,"단체 이용 가능, 예약, 무선 인터넷, 남/녀 화장실 구분, 주차",방문자 리뷰 99,블로그 리뷰 11,마포구,홍대입구역,,"3인 이상 - 주중 - 1시간 1,500원~2,000원, 주말/공휴일 - 1시간 2,000원"
다다스터디룸 홍대2호점,서울 마포구 신촌로2길 5-15 지하 1층,홍대입구역 5번출구에서 130m,0507-1341-6964,"3인이상 평일 3시 이전 스터디룸1,500원3인이상 평일 3시이후, 주말스터디룸2,000원대기공간이용은 스터디룸 손님께만 무료변동",URL정보 없음,"단체 이용 가능, 예약, 무선 인터넷, 남/녀 화장실 구분, 대기공간, 간편결제, 주차",방문자 리뷰 21,블로그 리뷰 2,마포구,홍대입구역,,"3인 - 주중 1시간 1,500원~2,000원, 주말/공휴일 1시간 2,000원"
토즈 신촌비즈센터,서울 마포구 서강로 136 아이비타워 15층,신촌역 6번출구에서 183m,0507-1411-0113,"무료설비(노트북,프로젝터변동무료음료 (커피,차,주스,탄산)변동복사,출력,팩스변동",https://www.instagram.com/toz_sinchon,"예약, 단체 이용 가능, 무선 인터넷, 남/녀 화장실 구분, 대기공간, 주차",방문자 리뷰 22,블로그 리뷰 211,마포구,신촌역,,가격정보 없음
셀스스터디룸 홍대점,서울 마포구 동교로 198 태양빌딩 3층,홍대입구역 2번출구에서 128m,0507-1364-0779,가격정보 없음,http://hd.sels.co.kr,"단체 이용 가능, 주차, 예약, 무선 인터넷, 남/녀 화장실 구분",방문자 리뷰 23,블로그 리뷰 223,마포구,홍대입구역,별점 4.59,가격정보 없음
작심스터디카페 서울신촌점,서울 서대문구 연세로 33 3~4층,신촌역 2번출구에서 339m,0506-1497-0912,"4인 스터디룸(1시간)5,000원일일 이용권(4시간)5,000원일일 이용권(6시간)7,000원일일 이용권(12시간)10,000원자유석(4주)150,000원작심룸 고정석(4주)180,000원작심룸 고정석(12주)513,000원케임브릿지 고정석(4주)160,000원케임브릿지 고정석(12주)456,000원",https://s.solo.pickko.net/bjCHWjZJYMOhaDCkypK,"무선 인터넷, 남/녀 화장실 구분, 예약",방문자 리뷰 12,블로그 리뷰 9,서대문구,신촌역,,"4인 - 1시간 5,000원"
코지모임공간 신촌점,서울 서대문구 연세로 8-1 버티고타워 10층,신촌역 3번출구에서 81m,0507-1453-1240,"☎문의전화 02-364-1237 / 신촌역 공간대여 1등 / 고객만족도 우수업체 / 비대면 화상면접, 화상회의 / 최대 72인실 보유변동",http://www.cozymoim.com,"단체 이용 가능, 무선 인터넷, 남/녀 화장실 구분, 예약, 대기공간, 간편결제, 주차",방문자 리뷰 62,블로그 리뷰 125,서대문구,신촌역,,가격정보 없음
어스스터디카페 신촌1호점,서울 서대문구 명물길 70 2층,역정보 없음,02-365-2084,"일반스터디룸(1~3인) / 1시간3,500원일반스터디룸(1~3인) / 2시간6,000원일반스터디룸(1~3인) / 4시간11,000원일반스터디룸(1~3인) / 6시간15,000원일반스터디룸(1~3인) / 충전권_30시간80,000원일반스터디룸(1~3인) / 충전권_50시간120,000원일반스터디룸(1~3인) / 충전권_100시간220,000원중형스터디룸(1~4인) / 1시간7,000원사물함 / 2주6,000원사물함 / 4주10,000원",https://blog.naver.com/usstudy20,"단체 이용 가능, 무선 인터넷",방문자 리뷰 1,블로그 리뷰 76,서대문구,,,"1~3인 - 1시간 3,500원, 1~3인 - 2시간 6,000원, 1~3인 - 4시간 11,000원, 1~3인 - 6시간 15,000원, 1~4인 - 1시간 7,000원"
작심스터디카페 신촌숲길점,서울 마포구 서강로 121 2층 207호~208호,신촌역 7번출구에서 264m,번호정보 없음,"일일 이용권(2시간)4,000원일일 이용권(6시간)9,000원일일 이용권(8시간)12,000원50시간(6주)120,000원100시간(12주)150,000원자유석(4주)180,000원고정석(4주)280,000원6인 스터디룸ㅣ회의실(1시간)12,000원8인 스터디룸ㅣ회의실(1시간)15,000원스튜디오(1시간)20,000원",https://www.instagram.com/zaksim_official,"단체 이용 가능, 예약, 무선 인터넷, 남/녀 화장실 구분, 대기공간",,블로그 리뷰 1,마포구,신촌역,,"6인실 - 1시간 12,000원, 8인실 - 1시간 15,000원, 스튜디오 - 1시간 20,000원"
파티앤스터디 신촌점,서울 서대문구 신촌로 109 지1층 비123-2호,신촌역 4번출구에서 75m,0507-1354-9654,"예약안내참고(시간별,요일별 금액상이)20,000원",https://www.instagram.com/partyandstudy_es,"단체 이용 가능, 예약, 무선 인터넷, 남/녀 화장실 구분, 포장, 배달, 반려동물 동반, 간편결제, 주차",방문자 리뷰 24,블로그 리뷰 162,서대문구,신촌역,,가격정보 없음
셀스온에어스터디룸 홍대1번출구점,서울 마포구 월드컵북로2길 25 3층,홍대입구역 1번출구에서 79m,0507-1476-0780,가격정보 없음,http://on.sels.co.kr,"단체 이용 가능, 예약, 무선 인터넷, 남/녀 화장실 구분",방문자 리뷰 3,블로그 리뷰 100,마포구,홍대입구역,,가격정보 없음
